,time,Open,High,Low,Close,Volume
0,1620172800000,0.10649,0.12,0.10511,0.11368,170038996.4
1,1620259200000,0.11392,0.124,0.10479,0.10978,195860855.0
2,1620345600000,0.10975,0.11538,0.105,0.10888,145276061.3
3,1620432000000,0.10893,0.1134,0.1025,0.10555,91795792.0
4,1620518400000,0.10566,0.10817,0.0965,0.10691,124223488.1
5,1620604800000,0.10681,0.12875,0.09,0.09827,387805079.9
6,1620691200000,0.09818,0.10497,0.09242,0.10109,141022225.0
7,1620777600000,0.10106,0.10667,0.0768,0.07877,130905702.9
8,1620864000000,0.07936,0.09384,0.07369,0.08584,176358421.3
9,1620950400000,0.08589,0.0965,0.0835,0.091,151917504.3
10,1621036800000,0.09101,0.09411,0.0815,0.08231,108890470.8
11,1621123200000,0.08232,0.09587,0.07616,0.08309,158261140.8
12,1621209600000,0.08309,0.08321,0.07153,0.07467,106169110.7
13,1621296000000,0.07485,0.07944,0.07194,0.07537,72024721.6
14,1621382400000,0.07556,0.07758,0.035,0.04546,205359023.0
15,1621468800000,0.04546,0.05936,0.04046,0.0522,130810626.9
16,1621555200000,0.05213,0.05543,0.03671,0.04295,106809699.2
17,1621641600000,0.04296,0.04446,0.0375,0.03999,72126544.8
18,1621728000000,0.03989,0.04299,0.02523,0.03438,165547542.4
19,1621814400000,0.03456,0.0595,0.0333,0.04799,368923448.4
20,1621900800000,0.04799,0.05055,0.04251,0.04864,154934280.8
21,1621987200000,0.04865,0.05771,0.04861,0.05483,118362532.4
22,1622073600000,0.05455,0.0718,0.04743,0.06268,257062204.8
23,1622160000000,0.06268,0.066,0.05062,0.05315,305535919.1
24,1622246400000,0.05314,0.0558,0.04505,0.04764,95155616.5
25,1622332800000,0.04786,0.05566,0.04516,0.04941,73643946.8
26,1622419200000,0.04951,0.055,0.047,0.0532,65993089.3
27,1622505600000,0.05331,0.05765,0.04993,0.0511,62468380.7
28,1622592000000,0.05109,0.05469,0.04924,0.05164,65161537.2
29,1622678400000,0.05164,0.05723,0.05092,0.05505,67150593.8
30,1622764800000,0.05505,0.05538,0.04641,0.0487,49727703.3
31,1622851200000,0.04878,0.05888,0.0473,0.04927,239188727.4
32,1622937600000,0.0494,0.0615,0.049,0.05515,203344756.6
33,1623024000000,0.05539,0.05751,0.04725,0.048,113204495.8
34,1623110400000,0.04799,0.056,0.04175,0.05043,270382096.5
35,1623196800000,0.05039,0.0745,0.04854,0.07322,640063276.5
36,1623283200000,0.07324,0.08806,0.065,0.06629,972498255.3
37,1623369600000,0.06629,0.0665,0.05323,0.05394,222689113.5
38,1623456000000,0.05404,0.05728,0.0502,0.05305,138687318.7
39,1623542400000,0.05307,0.05826,0.05036,0.05724,126998821.1
40,1623628800000,0.05724,0.0608,0.05398,0.05663,132102042.9
41,1623715200000,0.05658,0.05866,0.05377,0.05646,177619922.9
42,1623801600000,0.05645,0.05785,0.05203,0.05289,92854074.2
43,1623888000000,0.05289,0.05546,0.05101,0.05197,48295547.1
44,1623974400000,0.05209,0.05252,0.04637,0.04856,46779722.7
45,1624060800000,0.04856,0.05516,0.04739,0.04822,103001710.1
46,1624147200000,0.04819,0.0514,0.04462,0.05012,87298169.5
47,1624233600000,0.05011,0.05069,0.03664,0.03702,95887065.0
48,1624320000000,0.03696,0.03968,0.02861,0.03522,172674208.5
49,1624406400000,0.03521,0.0423,0.03391,0.03983,64429422.2
50,1624492800000,0.03975,0.0422,0.03724,0.04062,46053831.9
51,1624579200000,0.04062,0.04178,0.03441,0.03534,57758175.4
52,1624665600000,0.03537,0.03691,0.03287,0.03531,55163971.1
53,1624752000000,0.03527,0.038,0.0349,0.03726,56410585.9
54,1624838400000,0.03726,0.03896,0.03606,0.0378,45576021.5
55,1624924800000,0.03781,0.04153,0.03752,0.03963,64675807.8
56,1625011200000,0.03976,0.04045,0.03633,0.04022,68063168.5
57,1625097600000,0.04022,0.04022,0.0356,0.0365,34363567.3
58,1625184000000,0.03638,0.03696,0.03427,0.03592,46167476.9
59,1625270400000,0.03595,0.03764,0.03521,0.03626,28467671.2
60,1625356800000,0.03625,0.03799,0.03439,0.03664,78103025.6
61,1625443200000,0.03663,0.03977,0.03544,0.03767,258416985.9
62,1625529600000,0.03767,0.0392,0.03654,0.0372,99315552.9
63,1625616000000,0.0372,0.04035,0.03672,0.03796,65799749.7
64,1625702400000,0.03788,0.03788,0.03411,0.0358,57724706.5
65,1625788800000,0.0356,0.0526,0.03457,0.04307,774521361.8
66,1625875200000,0.04307,0.045,0.0393,0.04061,239862209.7
67,1625961600000,0.04053,0.05555,0.0395,0.046,577701424.1
68,1626048000000,0.04607,0.05261,0.04459,0.04884,538524073.9
69,1626134400000,0.04884,0.06071,0.04433,0.0516,729158214.8
70,1626220800000,0.05158,0.05729,0.04872,0.04923,458471993.8
71,1626307200000,0.04922,0.05288,0.04514,0.0461,241035572.2
72,1626393600000,0.04623,0.04644,0.04,0.04019,166312266.0
73,1626480000000,0.04011,0.04065,0.03751,0.03752,85871293.4
74,1626566400000,0.03752,0.04297,0.03752,0.03945,155267013.6
75,1626652800000,0.03942,0.03958,0.03523,0.03623,174395456.8
76,1626739200000,0.03622,0.03692,0.03268,0.0345,98434073.7
77,1626825600000,0.03448,0.041,0.03351,0.03856,157979433.3
78,1626912000000,0.03856,0.0396,0.0376,0.03821,83374429.9
79,1626998400000,0.03823,0.04023,0.0365,0.03926,83290766.8
80,1627084800000,0.03925,0.042,0.03835,0.03952,131438420.8
81,1627171200000,0.03953,0.04068,0.03826,0.04004,79753452.0
82,1627257600000,0.04004,0.04676,0.03973,0.04022,216272707.4
83,1627344000000,0.04016,0.04301,0.03833,0.0419,94277024.9
84,1627430400000,0.0419,0.0425,0.03969,0.04104,59417142.1
85,1627516800000,0.04098,0.04345,0.04041,0.04185,66969728.0
86,1627603200000,0.0418,0.04249,0.03911,0.04142,67863834.7
87,1627689600000,0.04157,0.045,0.04119,0.04235,115524489.1
88,1627776000000,0.04235,0.04686,0.04155,0.04216,457767771.8
89,1627862400000,0.04222,0.04373,0.04075,0.04188,67386925.7
90,1627948800000,0.04188,0.04246,0.04008,0.04096,44115510.2
91,1628035200000,0.04106,0.04425,0.04055,0.04293,62061006.8
92,1628121600000,0.04304,0.04637,0.042,0.04581,207315958.8
93,1628208000000,0.04581,0.0475,0.04401,0.0468,97898999.8
