,time,Open,High,Low,Close,Volume
0,1620172800000,107.893,140.0,104.325,133.15,287788.632
1,1620259200000,133.15,169.0,133.15,141.098,713259.819
2,1620345600000,141.097,143.5,118.583,129.604,223646.553
3,1620432000000,129.998,140.0,124.0,131.466,126276.865
4,1620518400000,131.5,131.814,116.499,125.621,68338.873
5,1620604800000,125.622,131.0,106.102,111.0,67675.278
6,1620691200000,111.0,120.2,104.002,119.456,96005.819
7,1620777600000,119.456,121.0,90.0,91.232,68743.014
8,1620864000000,91.829,99.856,85.078,93.739,91306.099
9,1620950400000,93.735,106.128,91.472,102.135,82098.466
10,1621036800000,102.647,110.068,93.1,95.189,62182.237
11,1621123200000,95.68,101.469,87.546,94.43,48771.006
12,1621209600000,94.998,100.0,80.111,86.36,63181.616
13,1621296000000,86.762,91.57,84.5,87.125,45951.617
14,1621382400000,87.124,88.361,37.3,58.883,106867.372
15,1621468800000,58.006,73.277,50.415,69.42,54456.845
16,1621555200000,69.272,73.252,51.36,60.448,39138.576
17,1621641600000,60.589,61.8,51.001,55.213,24449.017
18,1621728000000,55.662,63.683,40.97,49.81,195626.889
19,1621814400000,49.795,64.0,45.65,62.074,55754.448
20,1621900800000,61.737,67.692,56.474,62.713,45675.967
21,1621987200000,63.154,67.855,60.649,66.626,31516.599
22,1622073600000,66.351,69.957,61.199,66.469,31997.789
23,1622160000000,66.469,68.606,55.733,58.687,36135.579
24,1622246400000,58.705,63.066,52.208,56.401,21111.379
25,1622332800000,55.793,58.207,51.325,56.999,18910.256
26,1622419200000,56.999,60.237,54.0,59.712,50703.769
27,1622505600000,59.71,60.867,56.269,57.8,11242.459
28,1622592000000,57.887,60.0,56.551,59.298,12842.954
29,1622678400000,58.959,62.599,58.254,61.788,22193.289
30,1622764800000,61.962,62.0,54.8,57.388,23039.817
31,1622851200000,57.379,58.949,53.877,55.038,15988.255
32,1622937600000,55.23,64.0,55.052,56.622,68699.172
33,1623024000000,56.698,58.371,50.205,51.094,56523.363
34,1623110400000,51.077,57.329,47.23,52.888,135373.805
35,1623196800000,52.886,84.555,48.809,71.399,1022492.037
36,1623283200000,71.391,81.4,67.155,68.824,463267.047
37,1623369600000,69.129,69.537,57.117,57.426,128045.696
38,1623456000000,57.419,58.864,51.201,56.0,130900.921
39,1623542400000,56.0,60.708,53.187,59.03,77768.969
40,1623628800000,59.014,61.2,56.704,59.935,87334.175
41,1623715200000,59.794,60.426,57.999,58.416,33037.609
42,1623801600000,58.511,58.511,54.401,54.8,39146.781
43,1623888000000,54.79,61.87,54.624,57.757,97883.22
44,1623974400000,57.641,57.641,52.434,54.008,29036.232
45,1624060800000,54.008,54.563,51.762,52.271,14613.692
46,1624147200000,52.25,52.77,46.567,51.688,63056.572
47,1624233600000,51.645,51.918,35.732,37.358,58731.462
48,1624320000000,37.215,40.856,29.14,33.972,100445.986
49,1624406400000,33.984,38.756,31.825,36.906,49936.31
50,1624492800000,36.906,44.781,35.251,41.202,171845.634
51,1624579200000,41.102,44.79,37.067,38.528,64369.108
52,1624665600000,38.331,39.445,35.542,38.496,27942.369
53,1624752000000,38.496,40.999,37.65,40.941,38492.52
54,1624838400000,40.731,43.139,39.097,42.317,55909.922
55,1624924800000,42.192,53.114,41.961,47.798,107469.446
56,1625011200000,47.636,54.405,46.532,50.335,82618.816
57,1625097600000,50.436,52.144,46.032,47.543,27974.783
58,1625184000000,47.657,49.169,44.118,46.916,23086.801
59,1625270400000,46.916,49.056,45.291,47.726,18711.265
60,1625356800000,47.669,49.838,47.071,48.414,26188.641
61,1625443200000,48.259,48.711,45.0,45.726,19513.59
62,1625529600000,45.565,52.115,45.565,47.904,25873.461
63,1625616000000,47.932,48.869,46.5,47.027,21481.267
64,1625702400000,47.028,48.111,43.363,44.738,24449.107
65,1625788800000,44.956,46.0,42.341,45.196,17520.892
66,1625875200000,45.178,45.679,42.869,43.868,21998.24
67,1625961600000,43.824,47.0,42.654,44.217,10111.778
68,1626048000000,44.395,44.911,42.5,43.135,11703.572
69,1626134400000,43.029,43.571,41.479,41.891,5764.025
70,1626220800000,41.925,44.853,39.473,42.7,25613.548
71,1626307200000,42.7,42.798,39.264,40.062,8840.148
72,1626393600000,40.076,40.852,37.098,37.232,13989.033
73,1626480000000,37.232,38.454,36.311,37.538,8512.276
74,1626566400000,37.525,41.068,37.498,38.266,15742.145
75,1626652800000,38.181,40.383,36.657,37.237,13869.834
76,1626739200000,37.237,38.913,33.643,34.758,13561.385
