,time,Open,High,Low,Close,Volume
0,1620172800000,0.29939,0.32214,0.29756,0.31235,16580948.7
1,1620259200000,0.31255,0.333,0.30104,0.30578,22828916.6
2,1620345600000,0.30669,0.32492,0.30129,0.31339,16383170.6
3,1620432000000,0.31354,0.365,0.31281,0.32599,41878140.3
4,1620518400000,0.32599,0.32796,0.2996,0.31714,18102392.2
5,1620604800000,0.317,0.32499,0.27516,0.28936,21263765.1
6,1620691200000,0.28902,0.30799,0.27707,0.30032,13515106.1
7,1620777600000,0.30031,0.31,0.2562,0.25967,15131985.4
8,1620864000000,0.25967,0.30016,0.24385,0.26274,17989232.4
9,1620950400000,0.26217,0.3,0.26162,0.29066,7997387.5
10,1621036800000,0.29037,0.29206,0.25735,0.26087,9492577.0
11,1621123200000,0.26087,0.31,0.24965,0.26596,12408255.9
12,1621209600000,0.2657,0.26582,0.23508,0.24136,10249326.7
13,1621296000000,0.24136,0.29499,0.23915,0.2591,19074961.6
14,1621382400000,0.2591,0.26366,0.13522,0.17844,20394750.2
15,1621468800000,0.17886,0.28097,0.16209,0.23169,39551502.6
16,1621555200000,0.23235,0.2548,0.16692,0.19906,24614417.2
17,1621641600000,0.19898,0.20247,0.18201,0.19758,8405149.4
18,1621728000000,0.19675,0.19707,0.12253,0.16232,13734719.0
19,1621814400000,0.16232,0.205,0.15754,0.19195,17595284.3
20,1621900800000,0.19213,0.196,0.16576,0.18071,10454405.7
21,1621987200000,0.1817,0.21896,0.17727,0.21737,13181943.3
22,1622073600000,0.21695,0.22477,0.1924,0.20161,13706274.7
23,1622160000000,0.2014,0.20405,0.17282,0.17908,4835662.6
24,1622246400000,0.17899,0.18152,0.1573,0.17007,6229071.4
25,1622332800000,0.17007,0.196,0.16079,0.18022,105103507.0
26,1622419200000,0.17962,0.18968,0.17045,0.18913,4297352.0
27,1622505600000,0.18907,0.19204,0.1752,0.18365,3651757.8
28,1622592000000,0.18394,0.20497,0.17975,0.19481,6405682.4
29,1622678400000,0.19481,0.20421,0.1915,0.1963,3732243.3
30,1622764800000,0.1963,0.19636,0.17146,0.18405,5712703.7
31,1622851200000,0.1843,0.18913,0.16868,0.1725,3742992.2
32,1622937600000,0.1725,0.1886,0.17163,0.17795,6105343.0
33,1623024000000,0.17816,0.189,0.15807,0.16266,7505115.1
34,1623110400000,0.16148,0.16531,0.14404,0.15774,4263450.4
35,1623196800000,0.15766,0.16907,0.15116,0.16783,5567578.6
36,1623283200000,0.16868,0.16868,0.15483,0.15498,3307722.2
37,1623369600000,0.15586,0.15758,0.14695,0.14793,4387839.8
38,1623456000000,0.14845,0.14845,0.13468,0.14236,4015836.9
39,1623542400000,0.14256,0.14888,0.1379,0.14748,2329312.4
40,1623628800000,0.14766,0.15904,0.1435,0.15083,9417039.4
41,1623715200000,0.15053,0.15438,0.1417,0.15418,5175964.2
42,1623801600000,0.15433,0.15433,0.13272,0.1344,6333253.7
43,1623888000000,0.1344,0.137,0.13058,0.13467,3115278.2
44,1623974400000,0.13467,0.1352,0.122,0.12685,3020459.3
45,1624060800000,0.12684,0.13538,0.12358,0.12487,6019323.2
46,1624147200000,0.12517,0.1813,0.11579,0.14208,76352255.9
47,1624233600000,0.14186,0.22397,0.14186,0.14795,363648086.8
48,1624320000000,0.14772,0.14772,0.10739,0.12721,89373608.7
49,1624406400000,0.12697,0.139,0.12144,0.12681,34095608.8
50,1624492800000,0.12688,0.13475,0.12266,0.12516,14946195.9
51,1624579200000,0.12537,0.135,0.11277,0.11321,14634687.3
52,1624665600000,0.11359,0.15162,0.10766,0.14346,99343991.8
53,1624752000000,0.1438,0.1443,0.12316,0.13215,36494157.0
54,1624838400000,0.13165,0.145,0.12793,0.13058,19295993.1
55,1624924800000,0.13056,0.14218,0.12998,0.13466,18487229.7
56,1625011200000,0.13491,0.13647,0.12601,0.13422,9806665.6
57,1625097600000,0.13399,0.13555,0.12592,0.13078,9782736.4
58,1625184000000,0.13058,0.13167,0.12334,0.1285,10315008.4
59,1625270400000,0.12864,0.13879,0.12656,0.13008,14605858.6
60,1625356800000,0.13,0.14281,0.1266,0.13426,16016126.6
61,1625443200000,0.13393,0.13444,0.12741,0.13024,6066918.5
