,time,Open,High,Low,Close,Volume
0,1620172800000,0.11913,0.14665,0.11762,0.14654,4279611398.5
1,1620259200000,0.14654,0.15818,0.13728,0.15216,5577225772.0
2,1620345600000,0.15203,0.17,0.13951,0.14763,5897879264.6
3,1620432000000,0.14763,0.153,0.1412,0.14301,2702677967.4
4,1620518400000,0.143,0.14575,0.135,0.14295,2107209878.3
5,1620604800000,0.14293,0.14817,0.12,0.12716,3016312450.7
6,1620691200000,0.12711,0.13941,0.12124,0.13893,2702223976.9
7,1620777600000,0.13894,0.14723,0.11761,0.11918,3708047950.8
8,1620864000000,0.11918,0.12667,0.107,0.12159,4081655125.1
9,1620950400000,0.12157,0.12831,0.11921,0.12473,2106093423.3
10,1621036800000,0.12474,0.12723,0.11792,0.12059,2311307991.6
11,1621123200000,0.12062,0.13124,0.11355,0.11964,2852198160.7
12,1621209600000,0.11963,0.11991,0.10846,0.11279,2616574676.3
13,1621296000000,0.11278,0.11986,0.11172,0.11627,1988023899.0
14,1621382400000,0.1163,0.11794,0.0625,0.07881,7366575431.8
15,1621468800000,0.07888,0.09324,0.07343,0.08928,3945843015.7
16,1621555200000,0.08924,0.0932,0.07108,0.0779,3553563417.2
17,1621641600000,0.07789,0.07951,0.0708,0.07534,2525699424.2
18,1621728000000,0.07535,0.07706,0.05563,0.06285,4205360890.9
19,1621814400000,0.06282,0.07697,0.06178,0.07696,3478463693.9
20,1621900800000,0.07698,0.08107,0.07139,0.07714,2860330783.8
21,1621987200000,0.07713,0.0844,0.07588,0.08312,2475111379.1
22,1622073600000,0.08312,0.0832,0.07654,0.07949,1593057264.9
23,1622160000000,0.07949,0.08006,0.07022,0.07204,2143341067.7
24,1622246400000,0.07206,0.07446,0.06708,0.06877,1557276393.9
25,1622332800000,0.06876,0.07328,0.06646,0.07196,1261818810.7
26,1622419200000,0.07196,0.07691,0.06977,0.07679,1533214077.3
27,1622505600000,0.07679,0.07748,0.07353,0.07614,1266668007.2
28,1622592000000,0.07615,0.07958,0.07453,0.07804,1296196132.5
29,1622678400000,0.07803,0.08248,0.07708,0.08223,1300403075.8
30,1622764800000,0.08224,0.0829,0.07374,0.07714,1825460923.1
31,1622851200000,0.07713,0.07976,0.07416,0.07552,1418137185.3
32,1622937600000,0.0755,0.07748,0.07531,0.07745,843868329.6
33,1623024000000,0.07745,0.0786,0.07106,0.0717,1155295909.7
34,1623110400000,0.07171,0.07324,0.06724,0.07242,1687434458.1
35,1623196800000,0.07243,0.07539,0.07,0.07536,1407602132.3
36,1623283200000,0.07537,0.07712,0.07134,0.07257,1538790347.0
37,1623369600000,0.07258,0.07335,0.06846,0.06919,962656532.9
38,1623456000000,0.06918,0.0692,0.06572,0.06804,932757766.1
39,1623542400000,0.06807,0.07189,0.06657,0.07153,777633562.6
40,1623628800000,0.07154,0.07278,0.06998,0.07203,839035849.6
41,1623715200000,0.07203,0.07314,0.0708,0.07174,741417996.6
42,1623801600000,0.07174,0.07276,0.06848,0.06895,924759262.4
43,1623888000000,0.06897,0.07397,0.06871,0.0739,862172732.5
44,1623974400000,0.07391,0.07478,0.06815,0.06962,1355249976.3
45,1624060800000,0.06962,0.0702,0.06817,0.06827,688166387.8
46,1624147200000,0.06828,0.06867,0.06323,0.06768,859277539.3
47,1624233600000,0.06768,0.06802,0.05332,0.05351,1979710761.2
48,1624320000000,0.0535,0.05638,0.04637,0.05103,2709781337.3
49,1624406400000,0.05102,0.05998,0.04934,0.05797,1843081604.1
50,1624492800000,0.05799,0.068,0.05778,0.06611,2936638267.9
51,1624579200000,0.06612,0.06883,0.0601,0.06139,2311058707.9
52,1624665600000,0.06138,0.06301,0.05887,0.06274,1338670190.6
53,1624752000000,0.06274,0.06495,0.061,0.06479,919688504.2
54,1624838400000,0.06479,0.06662,0.06422,0.06532,831948907.0
55,1624924800000,0.06532,0.06983,0.06512,0.06793,1205854194.3
56,1625011200000,0.06796,0.06875,0.06382,0.06828,1159985523.1
57,1625097600000,0.06828,0.06832,0.06369,0.06471,853300477.5
58,1625184000000,0.06471,0.06663,0.06325,0.06657,666629034.3
