,time,Open,High,Low,Close,Volume
0,1620172800000,0.07687,0.08589,0.07637,0.08147,107345967.3
1,1620259200000,0.08158,0.08644,0.07625,0.0792,105486784.1
2,1620345600000,0.07919,0.09093,0.0758,0.07999,190726378.2
3,1620432000000,0.07997,0.085,0.07793,0.08199,77245262.1
4,1620518400000,0.08199,0.08232,0.073,0.07683,81117541.8
5,1620604800000,0.07692,0.0805,0.0644,0.06762,99631124.8
6,1620691200000,0.06756,0.07181,0.06442,0.07119,68099341.3
7,1620777600000,0.07111,0.07247,0.0563,0.05721,65694583.6
8,1620864000000,0.05718,0.06219,0.05301,0.05755,83606215.0
9,1620950400000,0.05745,0.06528,0.05619,0.06081,58913236.6
10,1621036800000,0.06092,0.06146,0.055,0.05612,55719688.6
11,1621123200000,0.05612,0.07982,0.05578,0.0628,542424527.9
12,1621209600000,0.0628,0.06299,0.05297,0.05506,177375408.6
13,1621296000000,0.05511,0.05854,0.05216,0.05439,96055205.4
14,1621382400000,0.0543,0.05513,0.02682,0.03342,189204111.1
15,1621468800000,0.0334,0.04159,0.03029,0.03922,81814064.4
16,1621555200000,0.0391,0.04074,0.02712,0.03196,99337308.6
17,1621641600000,0.03201,0.03252,0.02686,0.02816,91937181.9
18,1621728000000,0.02806,0.02923,0.018,0.02442,130233982.3
19,1621814400000,0.02452,0.02979,0.02308,0.02964,105119836.5
20,1621900800000,0.02977,0.034,0.02612,0.0313,184929221.7
21,1621987200000,0.03129,0.03582,0.03119,0.03554,190658860.4
22,1622073600000,0.03566,0.03585,0.03129,0.03403,57406926.4
23,1622160000000,0.03402,0.03476,0.027,0.02899,64918426.2
24,1622246400000,0.02898,0.03636,0.02866,0.03279,198810564.2
25,1622332800000,0.03265,0.0417,0.03036,0.03526,296744576.4
26,1622419200000,0.03527,0.0378,0.03274,0.0368,80643635.3
27,1622505600000,0.0368,0.03798,0.03265,0.03385,100178194.6
28,1622592000000,0.03372,0.03507,0.03273,0.03417,72284546.7
29,1622678400000,0.03412,0.03615,0.03359,0.03564,52436236.1
30,1622764800000,0.03569,0.03569,0.03,0.03185,41789091.1
31,1622851200000,0.03163,0.04771,0.03031,0.03874,704951335.1
32,1622937600000,0.03884,0.05794,0.03685,0.04593,1111142246.0
33,1623024000000,0.046,0.06593,0.04491,0.05497,1034594960.4
34,1623110400000,0.05495,0.0942,0.04951,0.07825,2658785553.6
35,1623196800000,0.07773,0.09172,0.07027,0.0767,1642697773.6
36,1623283200000,0.07669,0.09076,0.0674,0.07835,1018953398.0
37,1623369600000,0.07835,0.08307,0.06059,0.06089,516138071.7
38,1623456000000,0.06096,0.07009,0.0517,0.0595,966894990.5
39,1623542400000,0.05965,0.07687,0.05759,0.06856,1038905847.4
40,1623628800000,0.06853,0.072,0.06059,0.06252,493194796.4
41,1623715200000,0.06259,0.06312,0.05468,0.05609,385883607.4
42,1623801600000,0.0561,0.0575,0.04873,0.04915,349343919.0
43,1623888000000,0.04913,0.053,0.04713,0.04857,259402522.7
44,1623974400000,0.04862,0.04898,0.04112,0.04273,260970174.4
45,1624060800000,0.04265,0.05176,0.04125,0.04479,401915678.0
46,1624147200000,0.0448,0.0465,0.04014,0.04326,265568291.7
47,1624233600000,0.04326,0.04371,0.03184,0.03236,194438172.2
48,1624320000000,0.03238,0.03671,0.0252,0.03011,253278820.8
49,1624406400000,0.03014,0.03549,0.02826,0.03238,360805903.2
50,1624492800000,0.0324,0.03482,0.02982,0.03231,192137717.1
51,1624579200000,0.03232,0.03715,0.02955,0.03092,275657622.2
52,1624665600000,0.03092,0.0348,0.02954,0.03252,251365221.3
53,1624752000000,0.03244,0.03315,0.0307,0.03266,106492882.5
54,1624838400000,0.03268,0.0365,0.03209,0.03386,163839693.6
55,1624924800000,0.03386,0.0365,0.03349,0.0346,126964534.4
56,1625011200000,0.0346,0.03491,0.03042,0.03301,108980617.1
57,1625097600000,0.03303,0.03309,0.0302,0.03106,61396135.4
