,time,Open,High,Low,Close,Volume
0,1620172800000,0.023539,0.0265,0.023338,0.025734,512956372.0
1,1620259200000,0.025729,0.02649,0.023929,0.024876,953841369.0
2,1620345600000,0.024819,0.0265,0.024055,0.025106,714234952.0
3,1620432000000,0.02508,0.025467,0.024125,0.024617,392470148.0
4,1620518400000,0.024638,0.024949,0.022742,0.024029,376255321.0
5,1620604800000,0.024025,0.042,0.022985,0.03437,7504609613.0
6,1620691200000,0.03437,0.0384,0.030449,0.03113,2467096098.0
7,1620777600000,0.031184,0.032276,0.024268,0.0245,939131387.0
8,1620864000000,0.024463,0.027154,0.022042,0.025182,957090377.0
9,1620950400000,0.025213,0.027831,0.024375,0.025768,750454426.0
10,1621036800000,0.02576,0.027206,0.022992,0.023166,483102839.0
11,1621123200000,0.023197,0.025539,0.021281,0.022766,430306526.0
12,1621209600000,0.022793,0.022862,0.0197,0.02164,571773984.0
13,1621296000000,0.021711,0.024442,0.021029,0.0223,530408418.0
14,1621382400000,0.02236,0.028521,0.013,0.016248,2245995021.0
15,1621468800000,0.016378,0.020201,0.014138,0.019173,888479363.0
16,1621555200000,0.019204,0.019849,0.013044,0.015107,957872862.0
17,1621641600000,0.015095,0.016265,0.013575,0.014186,694521523.0
18,1621728000000,0.014161,0.014681,0.0101,0.011623,962772141.0
19,1621814400000,0.011658,0.016022,0.011306,0.015555,878705334.0
20,1621900800000,0.015555,0.016236,0.013264,0.014686,619992223.0
21,1621987200000,0.014709,0.017235,0.013996,0.0172,722876371.0
22,1622073600000,0.017199,0.017299,0.014605,0.01608,522384021.0
23,1622160000000,0.016112,0.016186,0.013605,0.014347,427390665.0
24,1622246400000,0.014398,0.015398,0.013222,0.013842,316018299.0
25,1622332800000,0.013805,0.014541,0.01303,0.014269,199496930.0
26,1622419200000,0.01427,0.015366,0.0133,0.014642,356170338.0
27,1622505600000,0.0146,0.014762,0.013738,0.013961,231399803.0
28,1622592000000,0.013994,0.0175,0.013727,0.016734,629330808.0
29,1622678400000,0.016734,0.023969,0.0166,0.021062,3380127762.0
30,1622764800000,0.021063,0.021145,0.017306,0.018569,1317584266.0
31,1622851200000,0.018524,0.023871,0.018337,0.02251,2350909876.0
32,1622937600000,0.022511,0.02481,0.020219,0.020915,1763145925.0
33,1623024000000,0.020969,0.021685,0.017886,0.018057,762007246.0
34,1623110400000,0.018105,0.018837,0.015773,0.01766,832006370.0
35,1623196800000,0.017599,0.021225,0.017227,0.020553,958143477.0
36,1623283200000,0.020614,0.020996,0.018048,0.018444,600851745.0
37,1623369600000,0.018457,0.018961,0.0171,0.017337,305216768.0
38,1623456000000,0.017337,0.019657,0.016191,0.018025,830754815.0
39,1623542400000,0.018029,0.0189,0.017251,0.018686,368473245.0
